"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","False:::"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1718810559076903966"
"StartRawTime","1718810559076903966"
"Index","Date","ClockTime","RawTime","TraceSampID","Axis0.Cmd.Pos:LREAL","Axis0.Cmd.Vel:LREAL","Axis0.Act.Pos:LREAL","Axis0.Cmd.Trq:LREAL"
"1526","2024-06-19","15:22:39.23","1718810559235899766","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1527","2024-06-19","15:22:39.23","1718810559236903213","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1528","2024-06-19","15:22:39.23","1718810559237912613","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1529","2024-06-19","15:22:39.23","1718810559238907314","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1530","2024-06-19","15:22:39.24","1718810559239900196","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1531","2024-06-19","15:22:39.24","1718810559240904866","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1532","2024-06-19","15:22:39.24","1718810559241899823","","2471,8411731719971","0","2471,841344833374","0,40000000000000002"
"1533","2024-06-19","15:22:39.24","1718810559242904696","","2471,8411731719971","0","2471,841344833374","0,40000000000000002"
"1534","2024-06-19","15:22:39.24","1718810559243899678","","2471,8411731719971","0","2471,841344833374","0,40000000000000002"
"1535","2024-06-19","15:22:39.24","1718810559244904441","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1536","2024-06-19","15:22:39.24","1718810559245917860","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
